"video_part","video_url","video_id","video_title","channel_title","comment_id","parent_id","author_display_name","comment_text","like_count","reply_count","published_at","updated_at","is_reply","collected_at"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxQiRhgz3gYgl-hEIx4AaABAg","","@YuLiaSari-k1d","Luarrrrrr biasaaaaaaa Pak Gema daging semua🎉🎉🎉🎉🎉🎉🎉Hidup Pancasilaaaaaaa . Tuhan Memberkati NKRI","1","0","2026-06-14T17:18:50Z","2026-06-14T17:18:50Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugyxpg0WJyn5Of_qyBp4AaABAg","","@akunlain8381","Semoga yang terbaik menyertai Indonesia Nusantara","13","0","2026-06-10T04:25:21Z","2026-06-10T04:25:21Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugwqu8q8s8f_OGfM6tx4AaABAg","","@SonJohaneson","Ini yang saya harapkan....
Adanya komunikasi/penyampaian/ konten berimbang
Sehingga rakyat bisa menilai secara objektif 
Selama ini rakyat disuguhi dengan berita /informasi yang negatit/ pesimi
Apalagi ditambah. ublic
 speaking pejabat ambaradul","18","0","2026-06-09T11:23:18Z","2026-06-09T11:23:18Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyZlh69U58hYfq930l4AaABAg","","@RevelationCinematic","Tuhan selamatkan bangsa kami tercinta Indonesia","44","5","2026-06-08T11:44:40Z","2026-06-08T11:44:40Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzIOtHzLLL0Qo03pMJ4AaABAg","","@AbudjamalBuche","Ayoo Indonesia kuaaat yallah lindungilah negara kami dari segalah ancaman di luar sana aamiin 🤲❤🇮🇩💪💪💪","1","0","2026-06-14T15:16:06Z","2026-06-14T15:16:06Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugwl0tjreOR7OffblUR4AaABAg","","@YunadiArta","Dari Pembhasan Prof Gema luar biasa👍

Pertama ,,, saya sangat cinta negara ini !!!
Tetapi kami setiap hari selalu di suguhkan fenomena yg membuat kami dengan bgtu kecewa dgn pemerintah!

Dan dri vidio ini,,
Jika itu rencana jahat asing untuk menghacurkan INdonesia secara sistematis dan terstruktur , maka
Dgn Vidio ini bagaimana caranya Seluruh pejabat bekepentingan di negara ini wajib membahasa lbh dalam dan menonton vidio ini dan bila perlu pak gema ajak langsng berdiskusi kembali!
Supaya pemerintah SADAR kita harus Bangkit dr keterpurukan ini
Untuk Bersatu!!!!

Setiap Pejabat dan siapaun yg lg memegang jabatan di pemrintahan ini. STOP!!!!!!! & Musnahkan akar masalah negara ini ( KORUPSI,KOLUSI dan NEPOTISME)
krena ini sudah sangat sangat menyakiti kami sebagai warga negara indonesia!","19","0","2026-06-09T08:23:06Z","2026-06-09T08:23:06Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwD6hx_XAGxTdF4-Ed4AaABAg","","@SahidinAhmad-t9v","Yaallah selamat kan Indonesia ku dari segala perpecahan.","24","0","2026-06-09T00:48:37Z","2026-06-09T00:48:37Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwtUZ3lxX7T2uYaMRF4AaABAg","","@sukarjaofficial","Buat orang orang yang paham pasti mengerti bang, tapi di negara kita banyak orang jahat dan pengkhianat dan mereka merusak negara sendiri dari dalam, jadi saya berharap pemerintah bisa bersih bersih di negara ini, dan HAM ormas kalo bisa segera di bubarkan karena ini tidak membawa dampak positif untuk negara yang ada investor pada kabur gak mau buka pabrik si indonesia karena banyak pungli dan perizinan yang sangat rumit di indonesia.","19","0","2026-06-08T16:46:30Z","2026-06-08T16:46:30Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxUn4s0oqygL69P3V54AaABAg","","@Mikhael2168","Bersatu laah bangsa Indonesia, jgn mau mkn uang asing demi perpecahan bangsa.","1","0","2026-06-15T22:48:21Z","2026-06-15T22:48:21Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugwe6Hsw7gWH94E8-E14AaABAg","","@GafiMuhafiza","saya salut dengan pemikiran Prof. Gema dan sangat setuju dengan ide2nya...tetap dukung persatuan NKRI jangan mau mengulang sejarah dijajah lagi dengan politik adu domba yang sudah pernah kita alami dan jangan mengulangi sejarah kelam negeri ini... MAJU TERUS PROF. GEMA!!!","8","0","2026-06-09T07:38:15Z","2026-06-09T07:38:15Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxcjTkDCJKFdWCTvfh4AaABAg","","@Rafi.88","Semoga trending","4","1","2026-06-13T15:17:33Z","2026-06-13T15:17:33Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyKZ0Ts9KreFUns7Kt4AaABAg","","@CvTds-w3e","Penjelasan Anda sangat logis Bank.
Terus kembangkan & beri pemahaman byk orang yg tdk  paham/orang2 yg ditunggangi kepentingan asing.
Saya bantu subscribe   & like","2","0","2026-06-14T07:33:14Z","2026-06-14T07:33:14Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy4CW6HphYLGzAIpMF4AaABAg","","@AbdulKarburator","Prof. Gema untuk indonesia❤❤❤","21","0","2026-06-09T07:32:06Z","2026-06-09T07:32:06Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxLxZUANoqi0hM2ZGx4AaABAg","","@Amarardi-bx6ue","Edukasi yg sngt baik semoga rakyat lebih melek
GBU","33","0","2026-06-08T14:05:56Z","2026-06-08T14:05:56Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzaImYPijogoNSYDQF4AaABAg","","@masklepon","Cuma pak gema yang mau kasih solusi yg komprehensif lewat slide yg mudah dipahami","28","0","2026-06-08T11:48:04Z","2026-06-08T11:48:04Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzz-no-svl3dj7Fbeh4AaABAg","","@edyhariprasetyo2905","Bravo pemimpin pemerintah daat ini presiden PS is the best presiden. 
Semoga presiden bisa mempertahankan kedaulatan NKRI","1","0","2026-06-14T15:31:57Z","2026-06-14T15:31:57Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwzKd1EBb7_7kk8RoR4AaABAg","","@ardiyanramadhan","terimakasih penjelasnya Pak Gema, mari berdoa untuk perkembangan NKRI...","15","1","2026-06-08T15:17:14Z","2026-06-08T15:17:14Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyESH1TZAN0VsxTA214AaABAg","","@nasriopporeno4632","Sayangnya rakyat Indonesia sangat mudah terprovokasi.","279","49","2026-06-08T12:00:08Z","2026-06-08T12:00:08Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzt6yvdHgLUJfpKmE54AaABAg","","@afidakhofsoh9141","Mari jaga persatuan🇮🇩🇮🇩🇮🇩","34","0","2026-06-08T14:41:26Z","2026-06-08T14:41:26Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw3ndU5xGoG-fphyfh4AaABAg","","@abdullahrawahahchannel1921","Semoga Indonesia baik2 sahaja hendaknya.. Aamiin 🤲🏻
Salam dari Malaysia 🇲🇾","1","1","2026-06-14T16:20:10Z","2026-06-14T16:41:22Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwZ4WtwD2bGCYZ-ZEt4AaABAg","","@anskb5843","Hebat ya , Singapur . Ayo kita harus bersatu ! NKRI harga mati.","28","10","2026-06-09T07:41:18Z","2026-06-09T07:41:18Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugyk9bccHsMU7I1uIfl4AaABAg","","@irwannurwanto6669","Terima kasih atas penjelasannya.... INDONESIA MAJU","4","1","2026-06-10T23:41:20Z","2026-06-10T23:41:20Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxOLr5u0bwDprEID3R4AaABAg","","@letstry7850","Sehat2 pak gema 🙏, semoga Indonesia lekas pulih","22","1","2026-06-08T13:48:25Z","2026-06-08T13:48:54Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzS9lfs4c2UT6oNT1d4AaABAg","","@Dproper","ayo share ke semua platform guys, demi indonesia agar tetap survive ditengah tekanan, karena kita memang akan lepas landas makanya ditekan terus.. berarti kita dijalur yang benar ,,merdeka!!!!","139","12","2026-06-08T14:01:58Z","2026-06-08T14:01:58Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwjE3wr-2VZo5k0pUB4AaABAg","","@adisuprianto6296","negara sekecil itu biasa ngancurin ekonomi indonesia kita rapatkan barisan rakyat indonesia janagan terpecah2","58","21","2026-06-08T23:14:10Z","2026-06-08T23:14:10Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw2VFYZpsFrmH8nLwd4AaABAg","","@irawijaya9920","penjelasan beliau ini bnr2 masuk akal dan masuk otak gw😊","3","0","2026-06-13T04:35:55Z","2026-06-13T04:35:55Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxqDdiArGPui7ZGNCt4AaABAg","","@yuniofrihartoto","Bekali diri dengan ilmu dan pengetahuan, generasi muda berliterasi dan indonesia ada ditangan kita semua,","1","0","2026-06-12T07:25:39Z","2026-06-12T07:25:39Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxRsKb-w2tZJ1GsLoV4AaABAg","","@wonk4las","aku jarang komen di YT, tp beuuuh, analisamu bener2 emas prof. semoga bermanfaat dan diliat elite negri ini utk perbaikan","51","0","2026-06-09T09:22:28Z","2026-06-09T09:22:28Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugwf1MVJCesC_y8oobd4AaABAg","","@YumaAja-p3d","Itu lh para pendiri bangsa mengatakan ingin berdikari.
Agar tidak mudah negara lain mengganggu negara kita.
Semoga saja, pak Prabowo bisa menghadapi ini. Menjaga kedaulatan negara 
Jika asing tidak suka dgn kita berarti kita sudah dijalan yang benar.
Dari dulu barat tidak suka asia dan Afrika menjadi negara maju dan berdaulat","25","0","2026-06-08T12:02:41Z","2026-06-08T12:02:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzOgbOPI5TIlxrkE5x4AaABAg","","@danikrisyandi7912","Hati-hati prof gemma masuk list pemantauan CIA","41","4","2026-06-09T03:52:59Z","2026-06-09T03:52:59Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwN5m4c-ovGFBq_h_R4AaABAg","","@SukarsihM-y4x","Mari kita bersatu  doakan biar cepat selesai masalah yang nigatipini dari Magelang  selalu menyimak kak","1","0","2026-06-16T06:21:49Z","2026-06-16T06:21:49Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyQqO3b1pG1JxmW3454AaABAg","","@dadanhardi2864","Kita harus SOLID dukung NKRI","63","2","2026-06-08T16:05:00Z","2026-06-08T16:05:00Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxoQ2_Tn_T_PAWQUlJ4AaABAg","","@oneminuteworld-o7w","mantap Komandan, sangat mencerahkan dan mencerdaskan!","6","0","2026-06-10T16:13:51Z","2026-06-10T16:13:51Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugx96y890MabvuGhM8N4AaABAg","","@nonengrohmah3837","Dr gema tolong JD gub BI lah, biar waras indonesia ini","19","0","2026-06-08T11:48:31Z","2026-06-08T11:48:31Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyE9ssCGdWXyQ4z6XZ4AaABAg","","@tajulanaherman2510","Mohon hal ini di siarkan ke media mainstream seperti tv nasional agar masyarakat faham , jgn hanya cuma taunya menghujat pemetintah...","1","0","2026-06-14T14:14:22Z","2026-06-14T14:14:22Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxVxDybjRYWKstYmnB4AaABAg","","@budihariyono5069","Realistis, keren","17","0","2026-06-09T00:09:28Z","2026-06-09T00:09:28Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxMEFjdPxSiggooCKJ4AaABAg","","@yudiswararatjani6356","Narasi seimbang... 👍","14","0","2026-06-09T05:28:43Z","2026-06-09T05:28:43Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxobIW3BY34RaNEMXl4AaABAg","","@agrokoikenny5590","Semoga prof gema sehat selalu","14","0","2026-06-09T12:40:49Z","2026-06-09T12:40:49Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxaAJni3rVHyOEtHxB4AaABAg","","@aorinzu4140","POINTNYA !
- Ancaman dari dalam
- Ancaman dari luar 
- Masalah geopolitik","1","0","2026-06-13T13:33:05Z","2026-06-13T13:33:05Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugz6FUfz2BBzb_6_Ef14AaABAg","","@ErdianSurya","Edukasi wawasan bagus , semoga dapat di publikasikan di TV manapun , biar semua  masyarakat paham 😮😮","26","0","2026-06-08T11:46:47Z","2026-06-08T11:46:47Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxOiH5sYs8t87P82gR4AaABAg","","@thiojohnsonyusuf5805","Terimakasih pak GE
Ma..❤","15","0","2026-06-09T08:19:54Z","2026-06-09T08:19:54Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzH4Wq4Pkx-lR4sDAt4AaABAg","","@Prabuprafu2021","Demo gerombolan para Mahasewa yang di biayai oleh para antek 🙈 antek asing dan para mafia/koruptor yang terancam diberantas oleh Presiden Prabowo Subianto ✊🇮🇩✊ Rakyat Indonesia bersama Pemerintah Dan Presiden Prabowo Subianto ✊🇮🇩✊","12","0","2026-06-09T13:34:23Z","2026-06-09T13:34:23Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxEY6IslbOhpzrT1H94AaABAg","","@Argentum286","Terima kasih Profesor pak gema atas penyampaian dan pencerahannya yg sangat baik sekali.semoga yg berperan menjalankan tugas dan tanggungjawabnya demi NKRI yg tercinta ini 
❤🇮🇩🇮🇩🇮🇩❤","0","0","2026-06-13T19:14:31Z","2026-06-13T19:14:31Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwTpVNWIaXm9fbhg_54AaABAg","","@DastanArcelio-zt2xs","Ujian naik kelas negara memang harus di lalui,, biar jelas mana musuh mana nasionalis tinggal dibtracking negara mana atau jaringan mana yang bermain","15","0","2026-06-08T13:09:24Z","2026-06-08T13:09:24Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxCS-kK5x9SZZHWTZN4AaABAg","","@Coachseto27","Terima kasih sudah mengedukasi bangsa ini bang ❤","7","0","2026-06-10T12:22:08Z","2026-06-10T12:22:08Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw3aZvDLylu9PFDHR54AaABAg","","@vivijunitha4193","Karena indonesia bergabung dengan BRICS, dengan dedolarisasinya. Juga karena indonesia tetap menggunakan QRIS.","17","1","2026-06-08T11:59:17Z","2026-06-08T11:59:17Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy4h1AVX_KLNhYWtJB4AaABAg","","@DanishAfsheen","Ayo mahasiswa dan presiden duduk bersama ..hrs sadar negara lain elit global yg jahat","1","0","2026-06-13T15:52:39Z","2026-06-13T15:52:39Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzrfolx4RGc2pxwklh4AaABAg","","@mas_arya313","pak gema cerdas harusnya masuk pemerintahan biar bangsa kita semakin maju,,","13","1","2026-06-08T18:16:36Z","2026-06-08T18:16:36Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxzqrwKVG__zdIC5E94AaABAg","","@diy-dc8nl","Kasian lagi rakyatnya, keamanan tidak terjamin, banyak ormas, kebijakan mudah berubah2, ditambah banyak koruptornya.","34","6","2026-06-08T12:01:57Z","2026-06-08T12:01:57Z","False","2026-06-16 06:31:50 UTC"
